Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,BF,1B%,x1B%,2B%,x2B%,3B%,x3B%,HR%,xHR%,XBH%,xXBH%
,1401741107,P. Schuyler,Paul Schuyler,Schuyler,Paul,2B,University of Nebraska-Omaha,NEOM,730235648,Omaha,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1109790850,C. Carter,Colby Carter,Carter,Colby,3B,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1342169371,D. Houston,Derek Houston,Houston,Derek,C,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1436319825,L. Nunes,Landon Nunes,Nunes,Landon,RF,UC Riverside,UCRV,730281728,UC Riverside,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1519523182,K. Fedoruk,Kevin Fedoruk,Fedoruk,Kevin,C,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1874440526,D. Boardman,Diego Boardman,Boardman,Diego,SS,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1242363814,K. Williams,Korey Williams,Williams,Korey,LF,UC Davis,UCD,730153984,UC Davis,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1105828947,H. McDonald,Henry McDonald,McDonald,Henry,P,Cal Poly,CP,5487,Cal Poly,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1117025872,V. Van der Wel,Vinnie Van der Wel,Van der Wel,Vinnie,1B,Cal Poly,CP,5487,Cal Poly,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1166923625,X. McLaurin,Xander McLaurin,McLaurin,Xander,RF,Cal Poly,CP,5487,Cal Poly,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1342169187,G. Gray,Grant Gray,Gray,Grant,2B,UCLA,UCLA,5048,UCLA,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1497264172,J. Downing,Jake Downing,Downing,Jake,2B,Cal Poly,CP,5487,Cal Poly,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1559815420,L. Degroot,Logan Degroot,Degroot,Logan,LF,UCLA,UCLA,5048,UCLA,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1782490823,K. Khansarinia,Kasen Khansarinia,Khansarinia,Kasen,1B,UCLA,UCLA,5048,UCLA,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1164226878,J. Caldwell,Joshua Caldwell,Caldwell,Joshua,RF,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1211801013,L. Gilliam,Luka Gilliam,Gilliam,Luka,RF,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1579293486,C. Cook,Cole Cook,Cook,Cole,RF,Virginia Military Institute,VMI,730173440,VMI,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1586536694,B. Hamilton,Brycen Hamilton,Hamilton,Brycen,C,Virginia Military Institute,VMI,730173440,VMI,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1698967896,W. Slater,Will Slater,Slater,Will,C,Virginia Military Institute,VMI,730173440,VMI,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1971844442,M. De Angelis,Michael De Angelis,De Angelis,Michael,P,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1085004829,T. Benick,Tyler Benick,Benick,Tyler,1B,Long Island University-Brooklyn,LIU,730352896,LIU Brooklyn,BBC,S,R,0,0,-,-,-,-,-,-,-,-,-,-
,1899087831,L. Costello,Luke Costello,Costello,Luke,LF,Wake Forest University,WAKE,730373376,Wake Forest,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1253268027,B. Primrose,Blake Primrose,Primrose,Blake,C,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1342168619,S. Meyer,Sam Meyer,Meyer,Sam,LF,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1342167036,M. Howell,Martin Howell,Howell,Martin,C,University of Dayton,DAY,730194688,Dayton,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1473478008,N. Zajac,Nolan Zajac,Zajac,Nolan,C,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1009739785,J. Polite,Jay Polite,Polite,Jay,RF,Queens University of Charlotte,QUC,754315264,Queens University of Charlotte,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1758367269,T. Lichtenberger,Tyler Lichtenberger,Lichtenberger,Tyler,SS,Appalachian State University,APP,730240256,Appalachian State,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1760558112,L. Lively,Lenox Lively,Lively,Lenox,C,Queens University of Charlotte,QUC,754315264,Queens University of Charlotte,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1010860020,R. Luft,Riley Luft,Luft,Riley,RF,Appalachian State University,APP,730240256,Appalachian State,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1143671563,J. Hernandez,Jonathon Hernandez,Hernandez,Jonathon,RF,Arizona State University,ASU,5035,Arizona State,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1342168098,C. Edmonds,Chance Edmonds,Edmonds,Chance,2B,Morehead State University,MORE,730158080,Morehead State,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1065508263,R. Seddon,Ryan Seddon,Seddon,Ryan,LF,University of Evansville,EVAN,730327808,Evansville,BBC,L,L,0,0,-,-,-,-,-,-,-,-,-,-
,1648824937,S. Harris,Sammy Harris,Harris,Sammy,3B,Little Rock,UALR,730217472,Little Rock,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1658075462,C. Iantomasi,Cole Iantomasi,Iantomasi,Cole,3B,University of Evansville,EVAN,730327808,Evansville,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1680581930,M. McCue,Mason McCue,McCue,Mason,2B,University of Evansville,EVAN,730327808,Evansville,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1097334050,C. Fralick,Chase Fralick,Fralick,Chase,C,Auburn University,AUB,5466,Auburn,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1616148122,C. Rembert,Chris Rembert,Rembert,Chris,2B,Auburn University,AUB,5466,Auburn,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1342167457,B. Scaldeferri,Billy Scaldeferri,Scaldeferri,Billy,2B,Grand Canyon University,GC,5310,Grand Canyon,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1638013142,C. Boever,Cael Boever,Boever,Cael,1B,Grand Canyon University,GC,5310,Grand Canyon,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1927629733,L. Hart,Logan Hart,Hart,Logan,RF,Cal State Fullerton,CSF,5414,CSU Fullerton,BBC,L,L,0,0,-,-,-,-,-,-,-,-,-,-
,1250639127,J. Hoffman,Jeff Hoffman,Hoffman,Jeff,LF,University of California,CAL,730152448,California,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1342169021,C. Schmidt,Carl Schmidt,Schmidt,Carl,LF,University of California,CAL,730152448,California,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1548970230,L. Oyler,Luke Oyler,Oyler,Luke,2B,Sacramento State University,SAC,730293760,Sacramento State,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1587592486,J. Mullin,Jameson Mullin,Mullin,Jameson,3B,Sacramento State University,SAC,730293760,Sacramento State,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1906304561,B. Burke,Brendan Burke,Burke,Brendan,C,University of San Francisco,SF,730365696,San Francisco,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1516276826,C. Eberhard,Carter Eberhard,Eberhard,Carter,3B,California Baptist University,CBU,5091,California Baptist,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1448761286,A. Rivera,Aris Rivera,Rivera,Aris,C,University of Central Florida,UCF,730256640,Central Florida,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1525325489,A. Rodriguez,Alex Rodriguez,Rodriguez,Alex,LF,University of Central Florida,UCF,730256640,Central Florida,BBC,L,L,0,0,-,-,-,-,-,-,-,-,-,-
,1269696904,T. Wright,Tyler Wright,Wright,Tyler,LF,Charleston Southern University,CHSO,730194432,Charleston Southern,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1372337302,J. Mausser,Jack Mausser,Mausser,Jack,RF,Charleston Southern University,CHSO,730194432,Charleston Southern,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1029547586,H. Federico,Hayden Federico,Federico,Hayden,LF,University of Mississippi,MISS,5322,Ole Miss,BBC,S,R,0,0,-,-,-,-,-,-,-,-,-,-
,1806603428,J. Castellani,Josh Castellani,Castellani,Josh,3B,Clemson University,CLEM,730358784,Clemson,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1251797776,C. Battle,Curtis Battle,Battle,Curtis,2B,Coppin State University,COPP,730194176,Coppin State,BBC,S,R,0,0,-,-,-,-,-,-,-,-,-,-
,1301321184,E. Charlot,Elijah Charlot,Charlot,Elijah,RF,Coppin State University,COPP,730194176,Coppin State,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1342166967,J. Whitehead,Jamar Whitehead,Whitehead,Jamar,C,Coppin State University,COPP,730194176,Coppin State,BBC,S,R,0,0,-,-,-,-,-,-,-,-,-,-
,1342168215,B. Timmons,Blake Timmons,Timmons,Blake,P,North Dakota State University,NDSU,730343168,North Dakota State,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1395883646,D. Smith,Dante Smith,Smith,Dante,RF,North Dakota State University,NDSU,730343168,North Dakota State,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1457581871,T. Simon,Tommy Simon,Simon,Tommy,2B,North Dakota State University,NDSU,730343168,North Dakota State,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1727777441,J. Bennett,Jake Bennett,Bennett,Jake,P,Dallas Baptist University,DBU,730198016,Dallas Baptist,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1552158252,W. Dart,Will Dart,Dart,Will,SS,Utah Tech University,UTU,730318592,Utah Tech,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1356339147,A. Troch,Adam Troch,Troch,Adam,RF,Duke University,DUKE,730336256,Duke,BBC,L,L,0,0,-,-,-,-,-,-,-,-,-,-
,1406769908,J. Lougee,Jeff Lougee,Lougee,Jeff,2B,Duke University,DUKE,730336256,Duke,BBC,L,R,0,0,-,-,-,-,-,-,-,-,-,-
,1925912145,P. McDaniels,Parker McDaniels,McDaniels,Parker,C,University of Cincinnati,CIN,5465,Cincinnati,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1064756010,M. Hersh,Marc Hersh,Hersh,Marc,C,Florida International University,FIU,4468,Florida International,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1256953344,N. Rivera Flores,Nelson Rivera Flores,Rivera Flores,Nelson,C,Florida International University,FIU,4468,Florida International,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1325176927,S. Gettinger,Sam Gettinger,Gettinger,Sam,P,Stonehill College,SC,730238464,Stonehill,BBC,R,R,0,0,-,-,-,-,-,-,-,-,-,-
,1601631704,E. Alvarez Jr.,Enrique Alvarez Jr.,Alvarez Jr.,Enrique,1B,Florida International University,FIU,4468,Florida International,BBC,L,L,0,0,-,-,-,-,-,-,-,-,-,-
