Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,P,BF,ERA,FIP,xFIP,WHIP,BA,OBP,SLG,OPS,K%,BB%,HR%,BABIP,OutRate,wOBA,LOB%
1,1131019776,A. Kiafoulis,Anthoni Kiafoulis,Kiafoulis,Anthoni,P,University of Pennsylvania,PENN,730292224,Pennsylvania,BBC,L,L,2,45,12,0.00,4.84,5.58,0.67,.000,.250,.000,.250,16.7%,16.7%,0.0%,.000,85.7%,.177,66.7%
1,1310828032,W. Lynch,Will Lynch,Lynch,Will,P,Samford University,SAM,730386432,Samford,BBC,R,R,3,22,6,0.00,7.68,8.51,1.50,.000,.333,.000,.333,0.0%,33.3%,0.0%,.000,100.0%,.232,100.0%
1,1340848384,J. Armistead,JW Armistead,Armistead,JW,P,The University of Southern Mississippi,USM,730246656,Southern Miss,BBC,R,R,2,28,8,0.00,5.18,5.73,1.00,.000,.250,.000,.250,12.5%,25.0%,0.0%,.000,100.0%,.174,100.0%
1,1275131136,D. Edwardi,Dante Edwardi,Edwardi,Dante,P,Fairleigh Dickinson University,FDU,730355200,Fairleigh Dickinson,BBC,R,R,1,19,3,13.50,4.68,4.68,1.50,.000,.333,.000,.333,33.3%,33.3%,0.0%,.000,100.0%,.232,0.0%
1,1287386880,M. Kosowick,Mason Kosowick,Kosowick,Mason,P,University of Texas Rio Grande Valley,UTRGV,730192128,UT Rio Grande Valley,BBC,R,R,2,39,9,0.00,6.78,8.11,1.80,.000,.444,.000,.444,33.3%,33.3%,0.0%,.000,100.0%,.313,100.0%
1,1090062336,P. Brechbuhl,Pirmin Brechbuhl,Brechbuhl,Pirmin,P,Northwestern University,NW,730247680,Northwestern,BBC,R,R,1,19,5,0.00,9.18,10.29,1.00,.000,.400,.000,.400,0.0%,20.0%,0.0%,.000,100.0%,.285,100.0%
1,1276117248,C. Kuhnke,Camden Kuhnke,Kuhnke,Camden,3B,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,R,R,1,12,3,0.00,7.68,11.01,1.50,.000,.333,.000,.333,0.0%,33.3%,0.0%,.000,100.0%,.232,100.0%
1,1192564992,B. VanMaanen,Ben VanMaanen,VanMaanen,Ben,1B,University of Arkansas-Pine Bluff,ARPB,5377,Arkansas-Pine Bluff,BBC,R,R,2,12,4,0.00,0.78,1.44,0.00,.000,.000,.000,.000,50.0%,0.0%,0.0%,.000,100.0%,.000,-
1,1296199168,T. Boze,Ty Boze,Boze,Ty,3B,Alcorn State University,ALCN,5376,Alcorn State,BBC,R,R,1,12,4,9.00,6.18,8.40,1.00,.000,.250,.000,.250,0.0%,25.0%,0.0%,.000,100.0%,.174,0.0%
1,1221827840,N. Ferguson,Noah Ferguson,Ferguson,Noah,P,Oregon State University,ORST,3111,Oregon State,BBC,R,R,1,9,3,0.00,3.18,4.29,0.00,.000,.000,.000,.000,0.0%,0.0%,0.0%,.000,100.0%,.000,-
1,1249373185,D. Pieto,Dominic Pieto,Pieto,Dominic,P,Tulane University,TULN,730354176,Tulane,BBC,R,R,1,9,3,0.00,-0.82,-0.82,0.00,.000,.000,.000,.000,66.7%,0.0%,0.0%,.000,100.0%,.000,-
1,1294810112,N. Baxter,Nate Baxter,Baxter,Nate,P,Harvard University,HARV,5450,Harvard,BBC,R,R,2,30,7,36.00,16.18,17.29,3.00,.000,.714,.000,.714,14.3%,42.9%,0.0%,.000,100.0%,.507,20.0%
1,1264050688,L. Touma,Lukas Touma,Touma,Lukas,P,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,L,R,5,57,12,0.00,4.08,5.41,0.60,.000,.250,.000,.250,25.0%,16.7%,0.0%,.000,100.0%,.177,100.0%
1,1196831745,J. Needham,Jake Needham,Needham,Jake,P,College of the Holy Cross,HC,730310656,Holy Cross,BBC,R,R,2,51,12,16.20,13.38,14.04,2.40,.000,.583,.000,.583,16.7%,33.3%,0.0%,.000,100.0%,.414,57.1%
1,1297345024,C. Applegate,Carson Applegate,Applegate,Carson,SS,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,R,1,17,3,0.00,1.18,2.29,0.00,.000,.000,.000,.000,33.3%,0.0%,0.0%,.000,100.0%,.000,-
1,1207265024,W. Sebren,Waylon Sebren,Sebren,Waylon,P,Little Rock,UALR,730217472,Little Rock,BBC,R,R,4,70,18,13.50,12.18,13.43,2.63,.000,.556,.000,.556,16.7%,38.9%,0.0%,.000,100.0%,.392,50.0%
1,1226692096,P. Glenchur,Paul Glenchur,Glenchur,Paul,P,Sacred Heart University,SHU,730194944,Sacred Heart,BBC,R,R,2,19,5,18.00,9.18,10.29,2.00,.000,.400,.000,.400,0.0%,40.0%,0.0%,.000,100.0%,.279,0.0%
1,1276142336,M. Kalfas,Matt Kalfas,Kalfas,Matt,P,Fairfield University,FAIR,730380544,Fairfield,BBC,L,L,3,85,18,0.00,7.43,8.54,1.75,.000,.389,.000,.389,11.1%,38.9%,0.0%,.000,100.0%,.271,100.0%
1,1257326848,Z. Romero,Zach Romero,Romero,Zach,P,UC Davis,UCD,730153984,UC Davis,BBC,R,R,1,12,3,27.00,21.18,24.51,3.00,.000,.667,.000,.667,0.0%,33.3%,0.0%,.000,100.0%,.475,50.0%
1,1310351872,K. Kiakona,Kaena Kiakona,Kiakona,Kaena,P,UCLA,UCLA,5048,UCLA,BBC,L,L,5,35,8,0.00,2.43,4.92,0.00,.000,.000,.000,.000,12.5%,0.0%,0.0%,.000,100.0%,.000,-
1,1287366912,L. Dobberstein,Logan Dobberstein,Dobberstein,Logan,P,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,L,R,2,29,7,5.40,6.18,6.18,1.20,.000,.429,.000,.429,28.6%,28.6%,0.0%,.000,100.0%,.303,66.7%
1,1196021760,A. Smith,Aidan Smith,Smith,Aidan,P,West Virginia University,WVU,5327,West Virginia,BBC,R,R,1,21,5,0.00,5.18,6.29,2.00,.000,.400,.000,.400,40.0%,40.0%,0.0%,.000,100.0%,.279,100.0%
1,1082112512,R. Fry,Rayne Fry,Fry,Rayne,P,U.S. Naval Academy,NAVY,508,Navy,BBC,R,R,1,10,2,0.00,6.18,6.18,3.00,.000,.500,.000,.500,50.0%,50.0%,0.0%,-,100.0%,.349,100.0%
1,1275106048,N. Coniglio,Nick Coniglio,Coniglio,Nick,P,Northeastern University,NE,343,Northeastern,BBC,R,R,3,42,8,0.00,9.18,9.73,2.00,.000,.500,.000,.500,0.0%,50.0%,0.0%,.000,100.0%,.349,100.0%
1,1259949824,K. Finn,Kyle Finn,Finn,Kyle,P,Old Dominion University,ODU,3090,Old Dominion,BBC,R,R,1,23,5,0.00,9.18,9.18,2.00,.000,.400,.000,.400,0.0%,40.0%,0.0%,.000,66.7%,.279,0.0%
1,1304714496,S. Ardoin,Sam Ardoin,Ardoin,Sam,2B,University of Louisiana at Lafayette,ULL,5075,Louisiana,BBC,R,R,1,14,2,0.00,3.18,3.18,0.00,.000,.000,.000,.000,0.0%,0.0%,0.0%,.000,50.0%,.000,-
1,1092709634,C. Johnson,Connor Johnson,Johnson,Connor,P,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,R,R,2,24,5,0.00,16.68,16.68,4.50,.000,.600,.000,.600,0.0%,60.0%,0.0%,.000,100.0%,.418,100.0%
1,1215753729,L. Chantres,Lucas Chantres,Chantres,Lucas,P,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,L,L,4,45,10,0.00,8.68,9.23,2.50,.000,.500,.000,.500,20.0%,50.0%,0.0%,.000,100.0%,.349,100.0%
1,1085398016,D. Horvath,David Horvath,Horvath,David,P,Monmouth University,MONM,4164,Monmouth,BBC,R,R,4,31,10,0.00,2.63,3.54,0.00,.000,.000,.000,.000,10.0%,0.0%,0.0%,.000,88.9%,.000,-
1,1192463360,J. Allred,Jackson Allred,Allred,Jackson,P,Alabama State University,ALST,4765,Alabama State,BBC,L,L,3,20,5,27.00,16.68,20.01,4.50,.000,.600,.000,.600,0.0%,60.0%,0.0%,.000,100.0%,.418,33.3%
1,1154192896,C. Daquila,Chance Daquila,Daquila,Chance,P,Arizona State University,ASU,5035,Arizona State,BBC,R,R,1,8,2,0.00,12.18,15.51,3.00,.000,.500,.000,.500,0.0%,50.0%,0.0%,.000,100.0%,.349,100.0%
1,1237377280,R. Williams,Ricky Williams,Williams,Ricky,P,College of Charleston,COFC,730177792,College of Charleston,BBC,R,R,1,13,4,54.00,30.18,30.18,0.00,.000,.750,.000,.750,0.0%,0.0%,0.0%,.000,100.0%,.546,0.0%
1,1777552484,O. Pincince,Owen Pincince,Pincince,Owen,1B,Siena College,SIE,730382592,Siena,BBC,R,R,1,10,3,0.00,-0.82,0.29,0.00,.000,.000,.000,.000,66.7%,0.0%,0.0%,.000,100.0%,.000,-
1,1307076624,J. Knox,Johnny Knox,Knox,Johnny,TWP,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,R,R,6,70,21,0.00,4.30,4.93,0.75,.000,.200,.000,.200,14.3%,19.0%,0.0%,.000,92.3%,.139,100.0%
1,1276277221,M. Cash,Matthew Cash,Cash,Matthew,3B,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,L,R,1,19,5,0.00,9.18,9.18,1.00,.000,.500,.000,.500,0.0%,20.0%,0.0%,.000,100.0%,.356,100.0%
1,1415553116,L. Scilley,Landon Scilley,Scilley,Landon,3B,Liberty University,LIB,730156288,Liberty,BBC,R,R,1,14,3,0.00,3.18,6.51,0.00,.000,.000,.000,.000,0.0%,0.0%,0.0%,.000,100.0%,.000,-
1,1157888329,J. McCoy,Jake McCoy,McCoy,Jake,LF,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,1,10,2,0.00,6.18,6.18,3.00,.000,.500,.000,.500,50.0%,50.0%,0.0%,-,100.0%,.349,100.0%
1,1324428981,N. Malone,Noah Malone,Malone,Noah,LF,Loyola Marymount University,LMU,730149120,Loyola Marymount,BBC,R,R,5,47,9,27.00,19.18,21.40,6.00,.000,.667,.000,.667,11.1%,66.7%,0.0%,.000,100.0%,.465,50.0%
1,1258387161,E. Curtis,Eli Curtis,Curtis,Eli,P,University of Memphis,MEM,730172160,Memphis,BBC,L,L,1,18,4,0.00,2.18,3.29,1.00,.000,.250,.000,.250,50.0%,25.0%,0.0%,.000,100.0%,.174,100.0%
1,1698892798,E. Gries-Smith,Eli Gries-Smith,Gries-Smith,Eli,CF,University of Arkansas-Pine Bluff,ARPB,5377,Arkansas-Pine Bluff,BBC,R,R,1,18,5,9.00,5.18,5.18,1.00,.000,.400,.000,.400,40.0%,20.0%,0.0%,.000,100.0%,.285,50.0%
1,1801335060,E. Boothe,Eric Boothe,Boothe,Eric,P,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,L,L,6,44,12,3.86,8.75,9.22,1.71,.000,.417,.000,.417,8.3%,33.3%,0.0%,.000,100.0%,.293,80.0%
1,1342168536,I. Hubbard,Ian Hubbard,Hubbard,Ian,P,Radford University,RAD,730267392,Radford,BBC,L,L,1,11,3,-,-,-,-,.000,.667,.000,.667,0.0%,66.7%,0.0%,.000,0.0%,.465,0.0%
1,1532639435,N. Helton,Nate Helton,Helton,Nate,P,Bellarmine University,BU,730167552,Bellarmine,BBC,R,R,3,47,14,16.88,9.18,10.43,1.88,.000,.429,.000,.429,7.1%,35.7%,0.0%,.000,85.7%,.301,16.7%
1,1635915304,A. Pesci,Anthony Pesci,Pesci,Anthony,P,University of Alabama,ALA,730206976,Alabama,BBC,L,R,2,25,6,0.00,2.68,3.23,0.00,.000,.167,.000,.167,33.3%,0.0%,0.0%,.000,100.0%,.121,100.0%
1,1923082720,M. Phillips,MJ Phillips,Phillips,MJ,1B,Towson University,TOWS,730318336,Towson,BBC,L,L,2,19,5,108.00,33.18,33.18,6.00,.000,.800,.000,.800,20.0%,40.0%,0.0%,-,100.0%,.570,0.0%
1,1342166624,A. Belardes,Alec Belardes,Belardes,Alec,P,Arizona State University,ASU,5035,Arizona State,BBC,R,R,2,27,5,27.00,39.18,42.51,9.00,.000,.800,.000,.800,0.0%,60.0%,0.0%,.000,100.0%,.564,50.0%
1,1356894802,N. McKinstry,Nolan McKinstry,McKinstry,Nolan,P,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,R,5,65,15,6.00,8.84,9.58,1.33,.000,.467,.000,.467,13.3%,26.7%,0.0%,.000,100.0%,.331,71.4%
1,1444692058,P. Jones II,Paul Jones II,Jones II,Paul,P,University of Maryland-College Park,MD,730172928,Maryland,BBC,L,L,1,29,8,9.00,15.18,18.51,4.00,.000,.500,.000,.500,0.0%,50.0%,0.0%,.000,75.0%,.349,50.0%
1,1342169419,J. Schulz,Jakob Schulz,Schulz,Jakob,P,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,L,6,109,24,3.18,4.06,4.65,0.88,.000,.292,.000,.292,33.3%,20.8%,0.0%,.000,100.0%,.206,71.4%
1,1618944584,B. Brunette,Brandon Brunette,Brunette,Brandon,P,Marshall University,MRSH,730333696,Marshall,BBC,R,R,3,58,12,16.20,13.38,13.38,3.60,.000,.583,.000,.583,16.7%,50.0%,0.0%,.000,100.0%,.409,42.9%
1,1998815499,B. Lyne,Blayne Lyne,Lyne,Blayne,P,Texas A&M University,TXAM,3032,Texas A&M,BBC,R,R,1,8,2,0.00,12.18,12.18,3.00,.000,.500,.000,.500,0.0%,50.0%,0.0%,.000,100.0%,.349,100.0%
1,1050358714,B. Routon,Brady Routon,Routon,Brady,P,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,R,1,16,4,0.00,1.18,2.29,0.00,.000,.000,.000,.000,25.0%,0.0%,0.0%,.000,66.7%,.000,-
1,1215793577,J. Perotti,Jack Perotti,Perotti,Jack,P,University of Nevada,NEV,4784,Nevada,BBC,L,L,3,28,7,0.00,3.18,3.18,0.60,.000,.286,.000,.286,42.9%,14.3%,0.0%,.000,100.0%,.204,100.0%
1,1833487733,M. Henson,Micah Henson,Henson,Micah,P,Kansas State University,KSU,730270464,Kansas State,BBC,R,L,3,36,10,7.71,5.75,6.22,1.29,.000,.400,.000,.400,30.0%,30.0%,0.0%,.000,100.0%,.282,50.0%
1,1605507220,D. Newman,Dawson Newman,Newman,Dawson,P,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,L,L,1,32,6,13.50,18.18,18.18,6.00,.000,.667,.000,.667,16.7%,66.7%,0.0%,.000,100.0%,.465,75.0%
1,1005553647,T. Aoki,Tanner Aoki,Aoki,Tanner,3B,Mississippi Valley State University,MVSU,730259200,Mississippi Valley State,BBC,S,R,1,1,1,0.00,3.18,3.18,0.00,.000,.000,.000,.000,0.0%,0.0%,0.0%,.000,100.0%,.000,-
1,1448368910,N. Greaney,Nick Greaney,Greaney,Nick,P,Florida State University,FSU,101,Florida State,BBC,L,R,3,50,11,0.00,7.46,7.46,1.71,.000,.364,.000,.364,9.1%,36.4%,0.0%,.000,83.3%,.254,50.0%
1,1258131615,E. Lewis,Errick Lewis,Lewis,Errick,P,Texas Southern University,TXSO,4768,Texas Southern,BBC,R,R,1,7,3,0.00,-0.82,0.29,0.00,.000,.000,.000,.000,66.7%,0.0%,0.0%,.000,100.0%,.000,-
1,1702812247,B. Shaw,Bradyn Shaw,Shaw,Bradyn,P,University of Akron,AKR,540536064,Akron,BBC,R,R,2,7,3,0.00,21.18,21.18,0.00,.000,.667,.000,.667,0.0%,0.0%,0.0%,.000,100.0%,.485,50.0%
1,1417159041,A. Torres,Antonio Torres,Torres,Antonio,P,Southeastern Louisiana University,SELA,730209280,Southeastern Louisiana,BBC,R,R,1,43,8,0.00,5.68,6.79,1.50,.000,.375,.000,.375,25.0%,37.5%,0.0%,.000,100.0%,.261,100.0%
1,1659858322,Z. Neville,Zach Neville,Neville,Zach,P,Miami University (Ohio),M-OH,730379264,Miami (OH),BBC,R,R,1,10,3,0.00,21.18,24.51,3.00,.000,.667,.000,.667,0.0%,33.3%,0.0%,.000,100.0%,.475,100.0%
1,1203731413,J. Ryder,John Ryder,Ryder,John,P,Binghamton University,BING,730155776,Binghamton,BBC,R,R,3,53,12,0.00,6.51,7.62,1.33,.000,.333,.000,.333,8.3%,33.3%,0.0%,.000,100.0%,.232,100.0%
1,1566719351,W. Mann,Wade Mann,Mann,Wade,P,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,L,L,1,10,3,0.00,7.68,9.34,1.50,.000,.333,.000,.333,0.0%,33.3%,0.0%,.000,100.0%,.232,100.0%
1,1044701315,T. Phenow,Tyler Phenow,Phenow,Tyler,P,Texas Christian University,TCU,5045,TCU,BBC,R,R,1,12,3,0.00,1.18,1.18,0.00,.000,.000,.000,.000,33.3%,0.0%,0.0%,.000,100.0%,.000,-
1,1053273414,C. Wilson,Connor Wilson,Wilson,Connor,P,Northwestern State University,NWST,730255872,Northwestern State,BBC,L,L,2,25,5,81.00,39.18,39.18,12.00,.000,.800,.000,.800,0.0%,80.0%,0.0%,.000,100.0%,.558,25.0%
1,1342167430,K. Hammer,Kale Hammer,Hammer,Kale,P,Gonzaga University,GONZ,730200832,Gonzaga,BBC,L,L,3,31,7,6.75,6.93,8.59,1.50,.000,.429,.000,.429,28.6%,28.6%,0.0%,.000,100.0%,.303,66.7%
1,1342168364,G. Wagner,Grant Wagner,Wagner,Grant,P,University of Nebraska-Omaha,NEOM,730235648,Omaha,BBC,R,R,1,19,4,54.00,24.18,24.18,9.00,.000,.750,.000,.750,25.0%,75.0%,0.0%,-,100.0%,.523,33.3%
1,1073676408,T. Bradley,Tanner Bradley,Bradley,Tanner,P,University of Oregon,ORE,4807,Oregon,BBC,R,R,4,62,14,0.00,0.78,1.44,0.00,.000,.000,.000,.000,42.9%,0.0%,0.0%,.000,100.0%,.000,-
1,1518616743,I. Evaniew,Isaac Evaniew,Evaniew,Isaac,P,University of Oregon,ORE,4807,Oregon,BBC,R,R,1,16,4,0.00,6.18,9.51,1.00,.000,.250,.000,.250,0.0%,25.0%,0.0%,.000,100.0%,.174,100.0%
1,1094888415,L. Riley,Lucas Riley,Riley,Lucas,P,Merrimack College,MRMK,730295552,Merrimack,BBC,L,L,1,11,2,0.00,6.18,6.18,3.00,.000,.500,.000,.500,50.0%,50.0%,0.0%,-,100.0%,.349,100.0%
1,1171646035,V. Venverloh,Vincent Venverloh,Venverloh,Vincent,2B,University of San Diego,USD,5320,San Diego,BBC,R,R,1,2,1,0.00,3.18,6.51,0.00,.000,.000,.000,.000,0.0%,0.0%,0.0%,.000,100.0%,.000,-
1,1342168211,R. Hench,Ryan Hench,Hench,Ryan,P,University of North Carolina,UNC,730181888,North Carolina,BBC,R,R,1,18,3,0.00,1.18,2.29,0.00,.000,.000,.000,.000,33.3%,0.0%,0.0%,.000,100.0%,.000,-
1,1693951511,D. Weber,Dylan Weber,Weber,Dylan,P,University of North Carolina,UNC,730181888,North Carolina,BBC,L,L,1,11,3,0.00,-0.82,0.29,0.00,.000,.000,.000,.000,66.7%,0.0%,0.0%,.000,100.0%,.000,-
1,1170546171,B. May,Brayden May,May,Brayden,P,University of Tennessee,TENN,730153728,Tennessee,BBC,L,L,1,21,4,0.00,4.18,6.40,1.00,.000,.250,.000,.250,25.0%,25.0%,0.0%,.000,100.0%,.174,100.0%
1,1098163321,B. Bergman,Brayden Bergman,Bergman,Brayden,P,Baylor University,BAY,3033,Baylor,BBC,R,R,1,23,5,0.00,5.18,6.29,1.00,.000,.400,.000,.400,40.0%,20.0%,0.0%,.000,100.0%,.285,100.0%
1,1700584472,N. Murphy,Nathan Murphy,Murphy,Nathan,P,George Washington University,GW,730249216,George Washington,BBC,L,L,1,20,4,27.00,30.18,30.18,9.00,.000,.750,.000,.750,0.0%,75.0%,0.0%,.000,100.0%,.523,66.7%
1,1532916193,B. Taylor,Blake Taylor,Taylor,Blake,P,University of Southern Indiana,SIND,730288640,Southern Indiana,BBC,L,R,1,18,6,0.00,2.18,3.29,0.00,.000,.000,.000,.000,16.7%,0.0%,0.0%,.000,100.0%,.000,-
1,1218771231,L. Picone,Luke Picone,Picone,Luke,P,Wagner College,WAG,730192640,Wagner,BBC,R,R,1,22,4,0.00,6.18,7.29,1.00,.000,.250,.000,.250,0.0%,25.0%,0.0%,.000,100.0%,.174,100.0%
1,1342169144,C. Timothy,Carson Timothy,Timothy,Carson,P,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,R,R,2,15,4,0.00,0.18,1.01,0.00,.000,.000,.000,.000,50.0%,0.0%,0.0%,.000,100.0%,.000,-
1,1181474648,J. Calloway,John Calloway,Calloway,John,P,Army West Point,ARMY,4744,Army,BBC,L,L,2,27,5,13.50,13.68,13.68,3.00,.000,.600,.000,.600,20.0%,40.0%,0.0%,.000,100.0%,.424,33.3%
1,1698509572,A. Cruz,Angel Cruz,Cruz,Angel,P,Northeastern University,NE,343,Northeastern,BBC,R,R,1,17,3,0.00,-0.82,0.29,0.00,.000,.000,.000,.000,66.7%,0.0%,0.0%,.000,100.0%,.000,-
1,1367055911,F. Caietta,Frankie Caietta,Caietta,Frankie,P,New Jersey Institute of Technology,NJIT,730313216,NJIT,BBC,R,R,2,41,8,9.00,14.18,14.18,5.00,.000,.625,.000,.625,25.0%,62.5%,0.0%,.000,100.0%,.436,80.0%
1,1808051610,W. Orberson,Will Orberson,Orberson,Will,P,Old Dominion University,ODU,3090,Old Dominion,BBC,R,R,1,13,4,27.00,15.18,15.18,6.00,.000,.667,.000,.667,25.0%,50.0%,0.0%,-,100.0%,.465,-50.0%
1,1505543972,D. Brown,Dalton Brown,Brown,Dalton,P,Lafayette College,LAF,730217728,Lafayette,BBC,L,L,2,38,8,6.75,12.18,13.84,2.25,.000,.500,.000,.500,0.0%,37.5%,0.0%,.000,100.0%,.352,75.0%
1,1651213593,L. Campbell,Luke Campbell,Campbell,Luke,P,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,1,14,3,0.00,4.68,6.34,1.50,.000,.333,.000,.333,33.3%,33.3%,0.0%,.000,100.0%,.232,100.0%
1,1342167655,V. Waterman,Vince Waterman,Waterman,Vince,P,Kent State University,KENT,730315008,Kent State,BBC,R,L,1,26,7,0.00,9.93,11.59,0.75,.000,.429,.000,.429,0.0%,14.3%,0.0%,.000,100.0%,.308,100.0%
1,1342168497,C. Cornett,Caden Cornett,Cornett,Caden,P,Fort Wayne,PFW,730231552,Fort Wayne,BBC,R,R,2,19,4,54.00,30.18,30.18,9.00,.000,.750,.000,.750,0.0%,75.0%,0.0%,.000,100.0%,.523,33.3%
1,1201093085,L. Kuntzleman,Landon Kuntzleman,Kuntzleman,Landon,P,Manhattan College,MAN,730363648,Manhattan,BBC,R,R,2,22,7,0.00,6.18,6.73,1.00,.000,.333,.000,.333,0.0%,28.6%,0.0%,.000,100.0%,.232,100.0%
1,1321344245,P. Daseking,Peter Daseking,Daseking,Peter,P,Manhattan College,MAN,730363648,Manhattan,BBC,L,L,1,14,3,0.00,1.18,2.29,0.00,.000,.000,.000,.000,33.3%,0.0%,0.0%,.000,100.0%,.000,-
117,1079776000,A. Middleton,Andrew Middleton,Middleton,Andrew,P,University of Massachusetts,MASS,5451,UMass,BBC,R,L,4,227,46,0.00,1.04,1.23,1.03,.029,.261,.029,.289,63.0%,23.9%,0.0%,.167,83.3%,.186,100.0%
118,1205061888,H. Teplanszky,Hunter Teplanszky,Teplanszky,Hunter,3B,Baylor University,BAY,3033,Baylor,BBC,S,R,5,81,21,5.06,6.37,4.76,0.75,.059,.238,.235,.473,19.0%,14.3%,4.8%,.000,100.0%,.231,55.6%
118,1186989056,N. Hios,Nick Hios,Hios,Nick,P,Monmouth University,MONM,4164,Monmouth,BBC,R,L,6,94,23,0.00,4.68,5.30,1.31,.059,.304,.059,.363,21.7%,26.1%,0.0%,.083,83.3%,.220,71.4%
118,1310764309,J. Fordham,JR Fordham,Fordham,JR,P,East Tennessee State University,ETSU,4844,East Tennessee State,BBC,R,R,7,125,26,1.59,4.24,5.02,1.24,.059,.346,.118,.464,34.6%,23.1%,0.0%,.111,88.9%,.265,88.9%
121,1100021760,R. DiGiacomo,Roman DiGiacomo,DiGiacomo,Roman,P,Duke University,DUKE,730336256,Duke,BBC,R,R,5,93,20,0.00,3.18,4.43,0.75,.063,.250,.063,.313,30.0%,15.0%,0.0%,.100,90.0%,.185,100.0%
121,1204042496,G. Fontenot,Grant Fontenot,Fontenot,Grant,P,Louisiana State University,LSU,5323,Louisiana State,BBC,R,R,6,71,21,7.20,4.18,4.84,0.40,.063,.286,.063,.348,23.8%,4.8%,0.0%,.091,90.9%,.214,33.3%
121,1397015154,S. Williams,Sean Williams,Williams,Sean,P,Penn State University,PSU,5326,Penn State,BBC,R,R,4,82,20,1.80,5.78,3.84,0.80,.063,.250,.250,.500,30.0%,15.0%,5.0%,.000,100.0%,.242,111.1%
124,1207490304,M. Sweeney,Mason Sweeney,Sweeney,Mason,P,University of Southern Indiana,SIND,730288640,Southern Indiana,BBC,L,L,8,186,44,5.79,6.29,7.35,1.50,.069,.386,.069,.455,18.2%,27.3%,0.0%,.095,90.5%,.280,64.7%
125,1303709696,S. Tucker,Shane Tucker,Tucker,Shane,P,Florida International University,FIU,4468,Florida International,BBC,L,R,7,94,20,1.93,4.04,4.99,1.07,.071,.350,.071,.421,35.0%,20.0%,0.0%,.143,85.7%,.257,85.7%
126,1143001856,B. Lofgren,Brixton Lofgren,Lofgren,Brixton,P,University of Miami,MIA,236,Miami,BBC,R,R,4,56,13,0.00,-0.82,-0.27,0.25,.077,.077,.077,.154,61.5%,0.0%,0.0%,.200,80.0%,.068,100.0%
126,1093095680,L. Payne,Luke Payne,Payne,Luke,P,University of Tennessee,TENN,730153728,Tennessee,BBC,R,L,5,74,17,0.00,3.72,4.63,1.36,.077,.294,.077,.371,29.4%,23.5%,0.0%,.125,75.0%,.216,100.0%
126,1595571354,B. Encarnacion,Blake Encarnacion,Encarnacion,Blake,P,University of Nebraska,NEB,4865,Nebraska,BBC,R,R,9,75,19,0.00,5.18,6.29,1.00,.077,.368,.077,.445,26.3%,15.8%,0.0%,.125,87.5%,.272,100.0%
126,1535161856,B. Thacker,Bryson Thacker,Thacker,Bryson,P,University of Tennessee,TENN,730153728,Tennessee,BBC,L,L,5,62,18,0.00,3.41,3.66,1.15,.077,.333,.077,.410,38.9%,22.2%,0.0%,.167,83.3%,.245,83.3%
130,1217946368,L. Pettitte,Luke Pettitte,Pettitte,Luke,P,Dallas Baptist University,DBU,730198016,Dallas Baptist,BBC,R,R,6,140,41,0.00,1.68,2.46,0.53,.079,.146,.079,.225,31.7%,7.3%,0.0%,.120,84.0%,.116,83.3%
131,1740630964,C. Foster,Charlie Foster,Foster,Charlie,P,Mississippi State University,MSST,5080,Mississippi State,BBC,R,L,7,207,46,1.59,3.71,3.54,0.97,.081,.261,.189,.450,37.0%,17.4%,2.2%,.105,84.2%,.228,75.5%
132,1200791040,Z. Lewis,Zach Lewis,Lewis,Zach,P,Appalachian State University,APP,730240256,Appalachian State,BBC,R,R,5,67,16,2.25,4.68,5.23,1.25,.083,.313,.083,.396,18.8%,25.0%,0.0%,.111,88.9%,.230,80.0%
132,1183077888,M. Clement,Madden Clement,Clement,Madden,P,Virginia Tech,VT,2293,Virginia Tech,BBC,L,L,1,52,13,0.00,1.08,2.41,0.60,.083,.154,.167,.321,38.5%,7.7%,0.0%,.143,71.4%,.150,50.0%
132,1150231040,R. Reddemann,Ryan Reddemann,Reddemann,Ryan,P,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,L,L,10,72,17,4.15,4.10,4.87,0.92,.083,.313,.083,.396,23.5%,17.6%,0.0%,.125,87.5%,.232,60.0%
