Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,Inn,FieldOpp,Chances,PO,A,E,ThrowE,FieldE,DropE,FLD%,DP
1303,1297497344,J. Utermark,Judd Utermark,Utermark,Judd,3B,University of Mississippi,MISS,5322,Ole Miss,BBC,R,R,62,535.0,178,227,97,123,7,2,5,0,.969,21
1303,1376880456,G. Natividad,Gabe Natividad,Natividad,Gabe,2B,Winthrop University,WIN,730294784,Winthrop,BBC,R,R,60,502.2,174,227,81,139,7,1,6,0,.969,21
1305,1104574208,C. Ott,Colby Ott,Ott,Colby,1B,Eastern Kentucky University,EKY,5417,Eastern Kentucky,BBC,R,R,52,412.1,158,259,153,98,8,3,4,0,.969,27
1306,1242818304,M. Braswell,Michael Braswell,Braswell,Michael,3B,Louisiana State University,LSU,5323,Louisiana State,BBC,R,R,63,416.1,90,97,31,63,3,0,3,0,.969,9
1306,1152961280,E. Talt,Easton Talt,Talt,Easton,RF,Oregon State University,ORST,3111,Oregon State,BBC,L,R,62,520.0,139,97,92,2,3,0,3,0,.969,0
1306,1327585536,K. Langley,Kyle Langley,Langley,Kyle,LF,James Madison University,JMU,730340096,James Madison,BBC,L,L,52,440.2,188,97,91,3,3,0,3,0,.969,1
1306,1192564992,B. VanMaanen,Ben VanMaanen,VanMaanen,Ben,1B,University of Arkansas-Pine Bluff,ARPB,5377,Arkansas-Pine Bluff,BBC,R,R,43,313.2,76,291,264,18,9,0,9,0,.969,20
1310,1242501120,J. Niles,Josh Niles,Niles,Josh,3B,Canisius College,CAN,730218752,Canisius,BBC,R,R,37,296.2,91,129,62,63,4,1,3,0,.969,11
1310,1341664768,C. Becker,Colten Becker,Becker,Colten,LF,North Dakota State University,NDSU,730343168,North Dakota State,BBC,L,L,53,446.2,218,129,124,1,4,0,4,0,.969,1
1312,1290121472,E. Hacopian,Eddie Hacopian,Hacopian,Eddie,3B,University of Maryland-College Park,MD,730172928,Maryland,BBC,R,R,56,472.1,141,225,157,61,7,2,5,0,.969,16
1313,1149141760,C. Smith,Cole Smith,Smith,Cole,2B,Youngstown State University,YSU,730284544,Youngstown State,BBC,L,R,54,428.1,153,192,68,118,6,0,6,0,.969,24
1313,1230501376,T. Epstein,Tyler Epstein,Epstein,Tyler,SS,Missouri State University,MOSU,5382,Missouri State,BBC,R,R,51,397.2,146,160,37,118,5,1,4,0,.969,23
1313,1176373760,T. Bickers,Tyler Bickers,Bickers,Tyler,2B,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,R,R,54,456.0,160,192,66,120,6,2,4,0,.969,17
1313,1227066624,G. Mee,Grady Mee,Mee,Grady,2B,Western Michigan University,WMU,730165248,Western Michigan,BBC,S,R,51,418.0,180,224,83,134,7,2,5,0,.969,23
1313,1207745792,B. Slaton,Brock Slaton,Slaton,Brock,LF,Tulane University,TULN,730354176,Tulane,BBC,L,L,40,152.1,52,32,31,0,1,0,1,0,.969,0
1318,1131535616,M. Chapman,Manoah Chapman,Chapman,Manoah,2B,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,R,52,451.1,150,223,101,115,7,3,4,0,.969,32
1319,1289243136,G. Kilen,Gavin Kilen,Kilen,Gavin,2B,University of Tennessee,TENN,730153728,Tennessee,BBC,L,R,46,373.0,98,127,47,76,4,1,3,0,.969,19
1319,1124793499,M. Falk,Matt Falk,Falk,Matt,C,Central Connecticut State University,CCSU,730306816,Central Connecticut State,BBC,R,R,38,283.0,4,254,235,11,8,4,3,0,.969,0
1321,1324212709,D. Decker,Dominic Decker,Decker,Dominic,2B,Murray State University,MURR,730188032,Murray State,BBC,L,R,60,517.2,182,222,78,137,7,1,6,0,.968,18
1322,1162119936,C. Taylor,Christian Taylor,Taylor,Christian,LF,Air Force Academy,AFA,730205440,Air Force,BBC,R,R,48,390.0,182,95,85,7,3,1,2,0,.968,0
1322,1332977664,C. Musacchia,Carmelo Musacchia,Musacchia,Carmelo,2B,Northeastern University,NE,343,Northeastern,BBC,R,R,54,468.1,145,190,64,120,6,0,6,0,.968,27
1322,1725006698,A. Irizarry,Alex Irizarry,Irizarry,Alex,SS,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,L,R,50,434.0,140,190,81,103,6,1,5,0,.968,20
1322,1680173170,A. Cadroy,Austin Cadroy,Cadroy,Austin,SS,Stephen F. Austin State University,SFA,730227200,Stephen F. Austin State,BBC,R,R,35,199.0,72,95,41,51,3,0,3,0,.968,11
1326,1176126464,R. Robinson,Ryder Robinson,Robinson,Ryder,SS,Brigham Young University,BYU,730257152,BYU,BBC,S,R,55,477.2,208,253,87,158,8,0,8,0,.968,31
1326,1303740160,J. Flores,Jalin Flores,Flores,Jalin,SS,University of Texas,TEX,245,Texas,BBC,R,R,58,514.1,214,253,90,155,8,2,6,0,.968,31
1328,1304426752,C. Cepicky,CJ Cepicky,Cepicky,CJ,RF,Northern Illinois University,NIU,730386176,Northern Illinois,BBC,R,R,45,288.1,122,63,61,0,2,0,2,0,.968,0
1329,1336600320,A. Potestio,Anthony Potestio,Potestio,Anthony,SS,UC San Diego,UCSD,730348032,UC San Diego,BBC,L,R,40,337.1,136,157,56,96,5,3,3,0,.968,21
1330,1760558112,L. Lively,Lenox Lively,Lively,Lenox,C,Queens University of Charlotte,QUC,754315264,Queens University of Charlotte,BBC,L,R,40,317.1,9,282,261,12,9,6,2,0,.968,3
1331,1109527552,N. Monistere,Nick Monistere,Monistere,Nick,2B,The University of Southern Mississippi,USM,730246656,Southern Miss,BBC,R,R,63,549.2,182,250,88,154,8,2,6,0,.968,33
1332,1300003584,C. Garner,Carson Garner,Garner,Carson,3B,Murray State University,MURR,730188032,Murray State,BBC,R,R,61,525.2,132,124,35,85,4,0,4,0,.968,5
1332,1083908608,M. Scannell,Matt Scannell,Scannell,Matt,RF,Wake Forest University,WAKE,730373376,Wake Forest,BBC,L,L,57,471.2,120,93,85,5,3,0,3,0,.968,1
1332,1192543232,D. Watts,Dane Watts,Watts,Dane,LF,Southeastern Louisiana University,SELA,730209280,Southeastern Louisiana,BBC,L,L,52,430.2,137,93,88,2,3,0,3,0,.968,0
1332,1242490880,T. Leonard,Tanner Leonard,Leonard,Tanner,2B,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,R,R,47,333.1,138,186,72,108,6,3,3,0,.968,25
1332,1297581568,A. Gilio,Ashtin Gilio,Gilio,Ashtin,CF,Georgetown University,GTWN,2330,Georgetown,BBC,S,R,48,386.2,181,124,109,11,4,1,3,0,.968,5
1332,1958912761,L. Devine,Luke Devine,Devine,Luke,CF,Santa Clara University,SCU,730297600,Santa Clara,BBC,R,R,42,288.1,88,62,60,0,2,0,2,0,.968,0
1332,1342169412,A. Thaxton,Aidan Thaxton,Thaxton,Aidan,2B,Valparaiso University,VALP,730369536,Valparaiso,BBC,R,R,34,267.0,92,124,50,70,4,1,3,0,.968,12
1339,1936686658,N. Beckley,Nathan Beckley,Beckley,Nathan,1B,Youngstown State University,YSU,730284544,Youngstown State,BBC,L,R,45,328.0,92,247,219,20,8,0,8,0,.968,12
1340,1130203648,J. Zamora,Joseph Zamora,Zamora,Joseph,2B,Appalachian State University,APP,730240256,Appalachian State,BBC,S,R,52,441.2,169,216,78,131,7,1,6,0,.968,21
1341,1638122960,D. Rodriguez,Damian Rodriguez,Rodriguez,Damian,CF,Iona College,IONA,730242048,Iona,BBC,R,R,51,444.1,227,154,148,1,5,0,5,0,.968,1
1342,1297508864,H. Friese,Hayden Friese,Friese,Hayden,1B,Western Carolina University,WCU,730278144,Western Carolina,BBC,L,R,57,470.0,161,246,230,8,8,2,7,0,.967,13
1342,1162011904,C. Ostrander,Connor Ostrander,Ostrander,Connor,RF,Western Michigan University,WMU,730165248,Western Michigan,BBC,L,R,44,357.1,142,123,107,12,4,3,1,0,.967,4
1342,1613973512,G. Grutzmacher,Gavin Grutzmacher,Grutzmacher,Gavin,2B,Coppin State University,COPP,730194176,Coppin State,BBC,R,R,46,369.2,112,123,49,70,4,0,4,0,.967,10
1345,1238031872,J. Lambdin,Jake Lambdin,Lambdin,Jake,SS,Xavier University,XAV,5464,Xavier,BBC,R,R,59,489.2,195,215,71,137,7,2,5,0,.967,26
1346,1038434680,X. McAfee,Xander McAfee,McAfee,Xander,RF,University of Texas-Arlington,UTA,5324,UT Arlington,BBC,R,R,39,338.2,155,92,89,0,3,0,3,0,.967,0
1347,1204862208,M. Stellrecht,Mike Stellrecht,Stellrecht,Mike,SS,Binghamton University,BING,730155776,Binghamton,BBC,S,R,55,457.0,178,214,60,147,7,1,6,0,.967,27
1348,1237919488,S. Larranaga,Simon Larranaga,Larranaga,Simon,RF,McNeese State University,MCNS,730285056,McNeese State,BBC,R,R,35,269.0,79,61,58,1,2,0,2,0,.967,0
1348,1093947904,B. Schaaf,Blake Schaaf,Schaaf,Blake,SS,Georgetown University,GTWN,2330,Georgetown,BBC,L,R,55,467.2,194,244,88,148,8,4,4,0,.967,34
1348,1162533632,C. Nickens,Cameron Nickens,Nickens,Cameron,LF,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,R,R,59,496.2,228,122,118,0,4,0,4,0,.967,1
1348,1297354752,M. Neville,Mason Neville,Neville,Mason,CF,University of Oregon,ORE,4807,Oregon,BBC,L,L,51,436.0,174,122,118,0,4,0,4,0,.967,0
1348,1942071669,C. Smith,Cole Smith,Smith,Cole,3B,Bradley University,BRAD,730253312,Bradley,BBC,R,R,50,421.2,159,122,60,58,4,0,4,0,.967,8
1353,1307084288,A. Magpoc,Adam Magpoc,Magpoc,Adam,LF,Boston College,BC,227,Boston College,BBC,S,R,55,460.0,220,152,98,49,5,0,5,0,.967,7
1353,1266377728,C. Brown,Chris Brown,Brown,Chris,3B,Central Connecticut State University,CCSU,730306816,Central Connecticut State,BBC,R,R,48,394.1,150,152,35,112,5,0,5,0,.967,6
1355,1336604160,T. Abel,Trent Abel,Abel,Trent,SS,Cal State-Northridge,CSN,730380032,CSU Northridge,BBC,R,R,36,294.2,96,121,39,78,4,1,3,0,.967,18
1356,1178499389,B. Lawson,Brendan Lawson,Lawson,Brendan,1B,University of Florida,FLA,730168320,Florida,BBC,L,R,59,489.2,91,302,255,37,10,2,8,0,.967,31
1357,1287362048,J. Nerat,Joey Nerat,Nerat,Joey,RF,Dallas Baptist University,DBU,730198016,Dallas Baptist,BBC,L,R,41,301.1,91,60,55,3,2,0,2,0,.967,0
1357,1075205888,D. Williams,Dixon Williams,Williams,Dixon,2B,East Carolina University,ECU,730270720,East Carolina,BBC,L,R,62,528.0,199,240,93,139,8,3,5,0,.967,23
1357,1237355776,J. Hogue,Josh Hogue,Hogue,Josh,LF,North Carolina State University,NCST,730216448,North Carolina State,BBC,L,R,49,387.1,142,60,58,0,2,0,2,0,.967,0
1357,1176553216,L. Waters,Luke Waters,Waters,Luke,LF,Old Dominion University,ODU,3090,Old Dominion,BBC,R,R,45,376.1,144,90,84,3,3,0,3,0,.967,0
1357,1310817024,C. Jackson,Core Jackson,Jackson,Core,SS,University of Utah,UTAH,730328320,Utah,BBC,L,R,48,412.0,154,180,60,114,6,2,5,0,.967,27
1357,1222900224,N. Lincoln,Nathan Lincoln,Lincoln,Nathan,LF,Marist College,MRST,730374656,Marist,BBC,R,R,46,397.1,164,90,85,2,3,0,3,0,.967,1
1357,1129552649,T. Bridges,Trey Bridges,Bridges,Trey,LF,Grambling State University,GRAM,5378,Grambling State,BBC,L,L,52,423.1,190,90,84,3,3,0,3,0,.967,1
1357,1072428669,D. Davis,Diego Davis,Davis,Diego,2B,University of the Pacific,PAC,730386944,Pacific,BBC,R,R,44,325.0,90,150,80,65,5,0,5,0,.967,14
1365,1648612133,N. Noonan,Nevan Noonan,Noonan,Nevan,1B,San Diego State University,SDSU,730218496,San Diego State,BBC,R,R,57,482.0,136,329,232,86,11,4,7,0,.967,31
1366,1139998464,P. Call,Phoenix Call,Call,Phoenix,2B,UCLA,UCLA,5048,UCLA,BBC,R,R,60,514.0,206,269,86,174,9,5,3,0,.967,39
1367,1301085696,B. Greer,Benjamin Greer,Greer,Benjamin,2B,Abilene Christian University,AC,730375936,Abilene Christian,BBC,S,R,57,489.0,193,179,84,89,6,1,5,0,.966,10
1367,1033943553,D. Urreta,Diego Urreta,Urreta,Diego,2B,Fairleigh Dickinson University,FDU,730355200,Fairleigh Dickinson,BBC,L,R,53,421.1,146,179,66,107,6,1,5,0,.966,17
1369,1293479424,T. Thompson-Allen,Terrick Thompson-Allen,Thompson-Allen,Terrick,CF,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,R,R,54,416.0,213,149,141,3,5,0,5,0,.966,1
1370,1135887616,R. Gonzalez,Roberto Gonzalez,Gonzalez,Roberto,CF,Cal State-Northridge,CSN,730380032,CSU Northridge,BBC,L,R,43,342.2,174,119,108,7,4,0,4,0,.966,1
1371,1078425600,M. Flaharty,Matt Flaharty,Flaharty,Matt,2B,University of Utah,UTAH,730328320,Utah,BBC,L,R,47,402.0,136,178,78,94,6,0,6,0,.966,26
1371,1096391424,A. Ducatelli,Antonio Ducatelli,Ducatelli,Antonio,LF,Central Connecticut State University,CCSU,730306816,Central Connecticut State,BBC,L,L,40,319.1,169,89,84,2,3,0,3,0,.966,0
1371,1053576927,K. Agosto,Kelvin Agosto,Agosto,Kelvin,LF,Alabama State University,ALST,4765,Alabama State,BBC,R,R,58,467.1,177,89,85,1,3,0,3,0,.966,1
1371,1342169199,R. Rispoli,Rob Rispoli,Rispoli,Robert,SS,University of Connecticut,CONN,5486,Connecticut,BBC,R,R,55,475.1,150,178,54,118,6,1,5,0,.966,20
1371,1573312151,R. Watson,Rex Watson,Watson,Rex,RF,University of San Diego,USD,5320,San Diego,BBC,L,L,52,428.1,134,89,85,1,3,0,3,0,.966,0
1376,1093138944,C. Campbell,Cason Campbell,Campbell,Cason,2B,Arkansas State University,ARST,730290176,Arkansas State,BBC,L,R,43,351.1,136,148,44,99,5,1,4,0,.966,12
1377,1199226219,B. Leonard,Brayden Leonard,Leonard,Brayden,2B,Villanova University,VILL,730278400,Villanova,BBC,R,R,50,419.2,137,207,90,110,7,2,5,0,.966,25
1378,1164160512,J. Mendez,Jonathan Mendez,Mendez,Jonathan,2B,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,R,R,54,481.0,137,177,57,114,6,1,6,0,.966,32
1378,1181573376,C. Grossington,Chazz Grossington,Grossington,Chazz,SS,Winthrop University,WIN,730294784,Winthrop,BBC,R,R,42,281.2,99,118,43,71,4,1,3,0,.966,13
1380,1232133376,W. Safford,Will Safford,Safford,Will,SS,Louisiana Tech University,LT,3374,Louisiana Tech,BBC,L,R,54,440.1,173,206,75,124,7,4,3,0,.966,34
1381,1099245312,M. Travisano,Matt Travisano,Travisano,Matt,SS,University of Massachusetts,MASS,5451,UMass,BBC,R,R,40,327.0,138,147,38,104,5,0,5,0,.966,14
1382,1260772353,Z. Rose,Zion Rose,Rose,Zion,LF,University of Louisville,LOU,5467,Louisville,BBC,R,R,53,443.0,167,88,81,4,3,0,3,0,.966,1
1382,1318667776,J. Pilla,Johnny Pilla,Pilla,Johnny,2B,Stony Brook University,STON,730249984,Stony Brook,BBC,L,R,48,369.0,121,176,60,110,6,1,5,0,.966,28
1384,1085407744,J. Goodman,Jack Goodman,Goodman,Jack,SS,Northeastern University,NE,343,Northeastern,BBC,R,R,52,451.0,183,205,60,138,7,4,3,0,.966,23
1385,1123957760,C. Combs,Cooper Combs,Combs,Cooper,LF,Oral Roberts University,ORU,730180096,Oral Roberts,BBC,R,R,57,493.2,214,117,112,1,4,0,4,0,.966,0
1386,1259726848,J. Nunez,Julian Nunez,Nunez,Julian,3B,Pepperdine University,PEPP,730338304,Pepperdine,BBC,R,R,53,447.1,127,146,58,83,5,2,2,0,.966,12
1387,1464777856,Y. Carreras,Yomar Carreras,Carreras,Yomar,SS,Rutgers University,RUTG,730229248,Rutgers,BBC,S,R,45,389.2,138,175,61,108,6,2,4,0,.966,25
1388,1152940544,J. Willits,Jaxon Willits,Willits,Jaxon,SS,University of Oklahoma,OKLA,730294528,Oklahoma,BBC,S,R,60,514.0,163,204,66,131,7,1,6,0,.966,33
1388,1080156160,C. Hassert,Cameron Hassert,Hassert,Cameron,SS,Loyola Marymount University,LMU,730149120,Loyola Marymount,BBC,L,R,56,478.0,170,204,81,116,7,2,5,0,.966,23
1390,1238242304,Z. Payne,Zandt Payne,Payne,Zandt,SS,Abilene Christian University,AC,730375936,Abilene Christian,BBC,S,R,41,336.1,133,145,40,100,5,1,4,0,.966,17
1390,1273276928,C. Giusti,Connor Giusti,Giusti,Connor,3B,Valparaiso University,VALP,730369536,Valparaiso,BBC,R,R,46,363.1,107,174,106,62,6,0,6,0,.966,15
1390,1235352576,J. Bell,Jack Bell,Bell,Jack,3B,Texas Christian University,TCU,5045,TCU,BBC,L,R,54,369.1,107,116,36,76,4,1,3,0,.966,8
1390,1332977920,M. O'Shaughnessy,Michael O'Shaughnessy,O'Shaughnessy,Michael,3B,Davidson College,DAV,730363136,Davidson,BBC,L,R,56,466.2,147,174,75,93,6,2,4,0,.966,7
1390,1091474944,B. Leroux,Brando Leroux,Leroux,Brando,SS,Florida Atlantic University,FAU,339,Florida Atlantic,BBC,R,R,54,461.2,188,203,57,139,7,1,6,0,.966,27
1390,1323961088,A. Soldra,AJ Soldra,Soldra,AJ,CF,Seton Hall University,HALL,730272512,Seton Hall,BBC,L,L,54,449.1,219,145,135,5,5,0,5,0,.966,3
1396,1192263870,C. Chaplain,Cooper Chaplain,Chaplain,Cooper,2B,Little Rock,UALR,730217472,Little Rock,BBC,L,R,61,524.0,189,289,130,149,10,1,9,0,.965,39
1397,1207753728,J. Armsey,Jake Armsey,Armsey,Jake,3B,University of South Carolina Upstate,SCUS,730317312,South Carolina Upstate,BBC,R,R,45,374.2,108,202,130,65,7,2,5,0,.965,18
1398,1166183680,R. Ortiz,Ray Ortiz,Ortiz,Ray,SS,New Jersey Institute of Technology,NJIT,730313216,NJIT,BBC,R,R,51,427.0,163,173,55,112,6,2,4,0,.965,21
1399,1303156481,B. Burress,Braden Burress,Burress,Braden,LF,East Carolina University,ECU,730270720,East Carolina,BBC,R,R,59,456.0,164,115,88,23,4,1,3,0,.965,4
1400,1239187968,J. Hower,Jackson Hower,Hower,Jackson,RF,Dartmouth College,DART,730216192,Dartmouth,BBC,R,R,32,268.1,114,86,79,4,3,0,3,0,.965,1
1400,1138260992,L. Alvarez,Ledy Alvarez,Alvarez,Ledy,SS,Jackson State University,JKST,730378240,Jackson State,BBC,R,R,49,391.0,117,172,61,105,6,1,5,0,.965,23
1402,1311218432,B. Jones,Brendan Jones,Jones,Brendan,2B,College of the Holy Cross,HC,730310656,Holy Cross,BBC,L,R,47,382.1,148,199,79,113,7,0,7,0,.965,17
1403,1713280773,X. Perez,Xavier Perez,Perez,Xavier,RF,University of Houston,HOU,3030,Houston,BBC,R,R,47,385.1,105,142,131,6,5,1,4,0,.965,7
1404,1090550016,T. DeClusin,Tyler DeClusin,DeClusin,Tyler,RF,Saint Peter's University,SPC,730149888,Saint Peter's,BBC,R,R,38,284.2,128,85,80,2,3,0,3,0,.965,1
1405,1463982062,C. Morris,Charles Morris,Morris,Charles,TWP,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,L,L,44,319.2,50,283,263,10,10,1,8,0,.965,22
1406,1176216576,J. Lebron,Justin Lebron,Lebron,Justin,SS,University of Alabama,ALA,730206976,Alabama,BBC,R,R,59,495.2,195,226,91,127,8,2,6,0,.965,31
1406,1771372567,R. Rigdon,Rustan Rigdon,Rigdon,Rustan,LF,Vanderbilt University,VAN,5046,Vanderbilt,BBC,S,R,47,382.0,134,113,69,40,4,1,3,0,.965,9
1408,1152865536,X. Esquer,Xavier Esquer,Esquer,Xavier,3B,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,R,R,54,481.0,133,141,43,93,5,1,4,0,.965,15
1409,1294172160,B. Kender,Billy Kender,Kender,Billy,2B,Bucknell University,BUCK,730214144,Bucknell,BBC,R,R,45,351.1,127,169,65,98,6,1,6,0,.964,18
1409,1167698432,R. Kozar,Rees Kozar,Kozar,Rees,C,Niagara University,NIAG,730156544,Niagara,BBC,R,R,35,277.1,68,169,150,13,6,3,1,0,.964,1
1411,1403617065,A. Kearns,Aubrey Kearns,Kearns,Aubrey,2B,Morehead State University,MORE,730158080,Morehead State,BBC,L,R,38,303.2,109,197,115,75,7,1,6,0,.964,15
1412,1599055261,J. Jones,Jace Jones,Jones,Jace,C,Mississippi Valley State University,MVSU,730259200,Mississippi Valley State,BBC,R,R,38,281.2,27,225,199,18,8,2,5,0,.964,3
1413,1218484224,B. Barthol,Blake Barthol,Barthol,Blake,2B,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,L,R,69,593.0,210,281,98,173,10,1,9,0,.964,50
1414,1245915136,T. Minick,Tyler Minick,Minick,Tyler,3B,University of Connecticut,CONN,5486,Connecticut,BBC,R,R,47,400.1,73,196,157,32,7,2,5,0,.964,15
1414,1092978688,Z. Kelly,Zane Kelly,Kelly,Zane,RF,San Diego State University,SDSU,730218496,San Diego State,BBC,L,L,55,456.0,162,112,108,0,4,0,4,0,.964,0
1414,1089571840,J. Doyle,Jacob Doyle,Doyle,Jacob,RF,University of Nevada,NEV,4784,Nevada,BBC,R,R,53,449.2,168,112,104,4,4,0,4,0,.964,2
1414,1077731072,W. Brown,Will Brown,Brown,Will,2B,Florida A&M University,FAMU,5416,Florida A&M,BBC,R,R,57,470.2,186,252,109,134,9,1,8,0,.964,34
1414,1249585136,A. Detlefsen,Andrew Detlefsen,Detlefsen,Andrew,LF,UTSA,UTSA,730373120,UTSA,BBC,R,R,58,467.2,169,84,79,2,3,0,3,0,.964,2
1414,1720481395,A. Anderson,AJ Anderson,Anderson,AJ,SS,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,38,292.1,122,140,52,83,5,1,4,0,.964,15
1420,1686573078,H. Brignac,Hudson Brignac,Brignac,Hudson,2B,Northwestern State University,NWST,730255872,Northwestern State,BBC,R,R,56,460.2,153,223,78,137,8,1,7,0,.964,25
1421,1514186936,S. Sweet-Chick,Seth Sweet-Chick,Sweet-Chick,Seth,SS,Bellarmine University,BU,730167552,Bellarmine,BBC,R,R,47,328.0,105,167,99,62,6,3,3,0,.964,18
1422,1213817600,J. Bay,John Bay,Bay,John,CF,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,R,R,59,496.2,204,139,132,2,5,0,5,0,.964,1
1423,1266488832,C. Blauser,Cooper Blauser,Blauser,Cooper,2B,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,R,R,61,521.2,166,222,86,128,8,1,7,0,.964,26
1423,1298969344,J. Berger,Jake Berger,Berger,Jake,2B,Duke University,DUKE,730336256,Duke,BBC,L,R,62,525.2,178,222,69,145,8,1,7,0,.964,23
1423,1167256832,B. Stressler,Brenden Stressler,Stressler,Brenden,RF,Saint Louis University,SLU,2291,St. Louis,BBC,L,L,52,434.1,180,111,106,1,4,0,4,0,.964,0
1426,1080823296,K. McDaniel,Kyle McDaniel,McDaniel,Kyle,2B,Utah Tech University,UTU,730318592,Utah Tech,BBC,L,R,55,471.2,177,249,93,147,9,0,9,0,.964,41
1426,1348018397,J. Hauge,Jackson Hauge,Hauge,Jackson,RF,University of Kansas,KU,730360064,Kansas,BBC,R,R,45,354.1,111,83,80,0,3,0,3,0,.964,1
1428,1556323154,R. Caballero,Rocco Caballero,Caballero,Rocco,SS,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,51,438.0,196,221,71,142,8,6,2,0,.964,34
1429,1448402806,C. Sheridan,Caden Sheridan,Sheridan,Caden,C,Morehead State University,MORE,730158080,Morehead State,BBC,R,R,46,383.1,79,276,198,68,10,4,6,0,.964,16
1430,1310479104,J. Kendro,Jake Kendro,Kendro,Jake,SS,University of Pittsburgh,PITT,5424,Pittsburgh,BBC,R,R,48,329.0,147,165,52,107,6,2,4,0,.964,25
1430,1278153216,B. Wilmes,Ben Wilmes,Wilmes,Ben,LF,University of Iowa,IOWA,1232,Iowa,BBC,R,R,50,403.0,107,55,52,1,2,0,2,0,.964,0
1430,1340693760,P. Bouck,Parks Bouck,Bouck,Parks,LF,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,47,411.1,176,110,80,26,4,0,4,0,.964,7
1430,1074613504,J. De la Cruz,Juan De la Cruz,De la Cruz,Juan,2B,Stetson University,STET,730261504,Stetson,BBC,R,R,52,432.2,119,165,59,100,6,2,4,0,.964,17
1434,1556185939,A. Hernandez,Alex Hernandez,Hernandez,Alex,TWP,Georgia Tech,GT,100,Georgia Tech,BBC,R,R,57,458.2,128,192,125,60,7,1,6,0,.964,22
1435,1329021184,T. Marsh,Tanner Marsh,Marsh,Tanner,SS,Liberty University,LIB,730156288,Liberty,BBC,R,R,56,492.1,201,219,61,150,8,2,6,0,.963,17
1436,1153721600,M. Breidenbach,Mason Breidenbach,Breidenbach,Mason,RF,Bradley University,BRAD,730253312,Bradley,BBC,L,R,48,400.2,137,82,78,1,3,0,3,0,.963,1
1437,1281806592,M. Heiskell,Mason Heiskell,Heiskell,Mason,C,Prairie View A&M University,PV,4766,Prairie View A&M,BBC,R,R,44,325.2,14,273,228,35,10,3,8,0,.963,1
1438,1559287645,P. McLellan,Patrick McLellan,McLellan,Patrick,3B,University of Southern Indiana,SIND,730288640,Southern Indiana,BBC,R,R,43,349.2,122,109,70,35,4,1,3,0,.963,5
1439,1282331648,E. Putnam,Eli Putnam,Putnam,Eli,1B,Davidson College,DAV,730363136,Davidson,BBC,R,R,56,463.2,150,245,129,107,9,6,4,0,.963,19
1440,1802508005,T. Tomlin,Taylor Tomlin,Tomlin,Taylor,CF,Oakland University,OAK,5386,Oakland,BBC,R,L,49,394.2,205,136,131,0,5,0,5,0,.963,0
1440,1057497695,T. Clay,Todd Clay,Clay,Todd,3B,UAB,UAB,730345984,UAB,BBC,R,R,53,453.1,141,136,31,100,5,1,4,0,.963,9
1442,1279541248,B. Martin,Brayden Martin,Martin,Brayden,2B,University of Maryland-College Park,MD,730172928,Maryland,BBC,L,R,56,466.1,140,163,58,99,6,1,5,0,.963,14
1442,1416760699,W. Alig,Wesley Alig,Alig,Wesley,2B,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,R,53,445.2,130,163,56,101,6,0,6,0,.963,20
1444,1342166930,C. Niehaus,Charlie Niehaus,Niehaus,Charlie,SS,University of Cincinnati,CIN,5465,Cincinnati,BBC,R,R,53,426.1,159,190,61,122,7,1,6,0,.963,25
1445,1195454208,J. Nadeau,Justin Nadeau,Nadeau,Justin,CF,University of Florida,FLA,730168320,Florida,BBC,L,R,50,398.1,132,135,65,65,5,3,2,0,.963,18
1445,1079662848,C. Scholvin,Charlie Scholvin,Scholvin,Charlie,SS,University of Toledo,TOL,5388,Toledo,BBC,R,R,51,421.1,160,189,57,125,7,1,6,0,.963,22
1445,1174874368,G. Larsen,Garrett Larsen,Larsen,Garrett,LF,Yale University,YALE,730334464,Yale,BBC,R,R,44,386.2,144,81,76,2,3,0,2,0,.963,1
1445,1297509632,O. Pratt,Ozzie Pratt,Pratt,Ozzie,SS,The University of Southern Mississippi,USM,730246656,Southern Miss,BBC,R,R,62,539.2,188,216,67,141,8,7,1,0,.963,29
1445,1279221760,C. Thibodeaux,Cardell Thibodeaux,Thibodeaux,Cardell,LF,Southern University,SOU,4767,Southern,BBC,L,L,45,356.2,184,108,104,0,4,0,4,0,.963,0
